games_played,player_efficiency_rating,offensive_plus_minus,value_over_replace_player,three_pointer_made_per_game,three_pointer_attempts_per_game,two_pointer_made_per_game,two_pointer_attempts_per_game,free_throw_made_per_game,free_throw_attempts_per_game,defensive_rebound_per_game,assists_per_game,steals_per_game,turnovers_per_game,points_per_game,position_PF,position_PG,position_SF,position_SG,conference_WEST,starter,win_shares
67,9.7,-2.7,-0.616504645450762,-0.8209196610201621,-0.773646260940146,-0.7689363582520887,-0.6731576298270437,-0.7162401611001639,-0.7053177393994966,0.6,2.5,0.5,1.1,3.1,0,1,0,0,1,1,-0.1
81,12.0,-1.6,-0.533761579042883,-0.8209196610201621,-0.8307877025253705,0.480739428718386,0.4948412657734165,-0.25542263737108367,-0.21463438032652296,2.5,1.6,0.6,1.0,8.2,1,0,0,0,0,1,2.6
80,16.6,1.3,1.2865858819304543,-0.8209196610201621,-0.8879291441105951,1.6217477559522975,1.418375276248199,0.5126065688440502,0.7053969179353028,4.9,2.8,1.2,1.4,13.4,1,0,0,0,0,1,8.0
39,10.2,-3.9,-0.533761579042883,-0.8209196610201621,-0.8307877025253705,-0.8776038179886517,-0.9176225149527215,-0.7162401611001639,-0.6439823195153749,2.4,0.4,0.3,0.5,2.6,0,0,0,0,0,0,0.7
19,-0.2,-10.1,-0.616504645450762,-0.8209196610201621,-0.773646260940146,-1.3122736569349036,-1.2979012251482203,-0.8698460023431905,-1.0119948388201052,0.6,0.1,0.2,0.3,0.8,0,0,0,0,0,0,-0.1
71,11.4,-1.6,-0.6992477118586409,-0.8209196610201621,-0.8307877025253705,0.26340450924526,0.33186467568963146,-0.10181679612805698,0.030707299209963946,1.7,1.5,0.7,1.2,7.7,0,0,1,0,0,1,1.5
82,14.7,0.3,0.3764121514437857,-0.5190757382500063,-0.5450804945992478,1.024076727401201,1.0380965660527006,1.4342416163022105,1.5027573764288849,5.5,1.1,0.8,1.4,12.9,1,0,0,0,1,1,7.7
69,10.9,-1.6,-0.45101851263500403,-0.8209196610201621,-0.773646260940146,-0.6602688985155257,-0.6188320997991154,-0.7162401611001639,-0.82798857916774,0.7,2.6,0.7,0.9,3.5,0,1,0,0,0,1,0.7
73,12.7,-2.2,-0.9474769110822778,-0.8209196610201621,-0.8879291441105951,0.9154092676646379,0.983771036024772,0.28219780697950986,0.5213906582829375,5.8,1.4,0.7,1.6,10.4,0,0,0,0,0,1,1.7
37,10.9,-4.6,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-1.0949387374617778,-1.107761870050471,-0.8698460023431905,-0.7666531592836182,1.5,0.3,0.1,0.4,1.6,1,0,0,0,0,0,0.4
82,13.6,-0.4,0.12818295222014872,0.688299952830617,0.5977483371052434,0.046069589772134,-0.048414034505867364,-0.7162401611001639,-0.6439823195153749,1.5,0.8,0.8,0.9,8.9,0,0,0,1,1,1,2.5
43,8.3,-3.9,-0.78199077826652,-0.6699976996350843,-0.6022219361844723,-0.3342665193058367,-0.23855338960361677,-0.8698460023431905,-0.8893239990518617,1.0,1.9,0.3,0.8,4.6,0,1,0,0,0,1,-0.1
11,12.3,-2.7,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.9862712777252147,-0.9991108099946142,-0.7162401611001639,-0.8893239990518617,1.0,0.4,0.0,0.6,2.3,1,0,0,0,0,0,0.0
56,8.2,-5.2,-1.6094214423453097,-0.8209196610201621,-0.8879291441105951,-0.17126532970099223,0.08739979056395361,-0.10181679612805698,0.030707299209963946,3.1,0.4,0.3,1.2,6.0,1,0,0,0,0,1,0.3
61,10.5,-3.0,-0.9474769110822778,-0.8209196610201621,-0.8879291441105951,-0.2799327894375551,-0.18422785957568835,-0.4090284786141104,-0.2759698002106446,1.8,0.8,0.2,0.8,5.3,1,0,0,0,0,1,0.5
81,8.5,-2.1,-0.533761579042883,0.23553406867538315,0.19775824600867145,-0.00826414009614756,-0.1027395645337958,-0.8698460023431905,-0.7666531592836182,2.0,1.8,0.6,1.0,7.6,0,0,0,1,1,1,2.8
81,10.3,-2.6,-0.20278931341136713,-0.6699976996350843,-0.6593633777696968,-0.2799327894375551,-0.26571615461758086,0.12859196573648315,0.1533781389782072,1.7,2.3,1.0,1.1,6.2,1,0,0,0,1,1,2.9
79,16.0,0.6,0.5418982842595436,-0.36815377686492845,-0.2593732866731249,1.6217477559522975,1.6085146313459486,0.8966211719516171,0.8894031775876677,3.2,8.7,2.1,3.3,14.7,0,1,0,0,1,1,3.3
82,19.8,3.3,3.6861348077589446,0.839221914215695,0.769172661860917,1.7304152156888606,1.55418910131802,1.1270299338161571,1.0734094372400327,2.3,7.4,2.3,2.5,18.0,0,1,0,0,1,1,9.9
28,20.0,2.8,1.1210997491146963,-0.06630985409477261,0.02633392125299788,2.9800910026593352,2.91232735201623,2.970300028732478,2.9134720337636844,3.7,4.8,2.4,2.9,23.0,0,0,0,1,1,0,3.2
15,6.0,-6.9,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.9319375478569333,-0.7546459248689363,-1.0234518435862174,-1.0733302587042268,0.3,0.1,0.5,0.3,2.1,0,0,0,1,1,0,-0.1
40,7.0,-4.6,-0.45101851263500403,-0.6699976996350843,-0.7165048193549214,-1.3122736569349036,-1.3522267551761487,-0.7930430817216773,-0.8893239990518617,0.6,0.2,0.1,0.2,1.1,1,0,0,0,0,0,0.3
82,17.0,1.6,1.7830442803777282,0.688299952830617,0.4834654539347943,1.458746566347453,1.6085146313459486,2.4326795843818845,1.9934407355018584,2.7,3.2,1.6,2.3,18.5,0,0,0,1,0,1,8.0
11,7.4,-3.5,-0.45101851263500403,-0.36815377686492845,-0.5450804945992478,-1.0406050075934963,-1.0262735750085783,-1.0234518435862174,-1.1346656785883487,0.8,1.2,0.7,0.7,2.5,0,1,0,0,0,0,0.1
46,13.6,0.9,-0.12004624700348814,-0.36815377686492845,-0.48793905301402324,-1.0949387374617778,-1.1892501650923633,-1.0234518435862174,-1.0733302587042268,0.5,1.3,0.2,0.3,2.3,0,1,0,0,0,1,1.1
82,15.5,1.9,0.7901274834831805,0.3864560300604612,0.4834654539347943,0.15473704950869688,-0.02125126949190303,1.0502270131946436,0.8894031775876677,3.7,1.6,0.6,1.1,11.1,1,0,0,0,1,1,5.0
25,15.2,-0.3,-0.20278931341136713,-0.8209196610201621,-0.8879291441105951,1.7304152156888606,1.6085146313459486,1.4342416163022105,1.1960802770082763,4.4,0.9,0.6,2.1,15.0,1,0,0,0,0,0,1.8
63,12.5,1.2,-0.03730318059560918,1.2919877983709285,0.769172661860917,-0.9319375478569333,-0.836134219910829,-0.7930430817216773,-0.9506594189359834,0.7,1.7,0.5,0.5,6.5,0,0,0,1,0,1,2.6
16,2.9,-7.2,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-0.9319375478569333,-1.0534363400225424,-1.1002547642077307,-1.1960010984724703,0.1,1.0,0.1,0.8,1.8,0,1,0,0,0,0,-0.2
10,7.7,-5.0,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-0.5516014387789626,-0.37436721467343775,-0.5626343198571371,-0.6439823195153749,1.7,0.6,0.2,0.8,4.0,0,0,0,0,0,0,0.0
79,13.6,-0.6,0.04543988581226978,-0.2172318154798505,-0.14509040350267582,1.6217477559522975,1.9344678115135188,1.4342416163022105,1.3800865366606414,2.1,1.9,1.3,2.1,15.8,0,0,0,1,0,1,3.1
35,5.1,-7.2,-0.78199077826652,-0.8209196610201621,-0.8879291441105951,-1.1492724673300594,-0.9991108099946142,-0.8698460023431905,-0.82798857916774,1.1,0.1,0.1,0.4,1.5,0,0,0,0,0,0,-0.2
67,19.6,3.1,2.693218010864397,0.08461210729030527,-0.030807520332226734,2.1650850546351124,1.7714912214297338,0.8198182513301037,0.5827260781670592,3.4,5.0,1.7,1.9,17.6,0,0,0,1,1,1,8.7
45,14.5,-2.0,-0.6992477118586409,-0.8209196610201621,-0.8307877025253705,-0.4429339790423997,-0.5373438047572228,-0.48583139923562374,-0.3373052200947663,1.1,0.4,0.2,0.9,4.5,1,0,0,0,0,1,0.4
60,8.3,-3.7,-0.533761579042883,-0.36815377686492845,-0.43079761142879863,-0.8232700881203702,-0.7818086898829005,-0.8698460023431905,-0.8893239990518617,0.9,1.9,0.8,0.7,3.5,0,1,0,0,1,1,1.0
81,16.4,0.6,1.5348150811540913,-0.36815377686492845,-0.3736561698435741,1.7847489455571424,1.6356773963599127,0.9734240925731301,0.8894031775876677,2.3,5.8,1.9,1.9,15.3,0,1,0,0,0,1,7.6
50,15.6,0.1,-0.12004624700348814,-0.6699976996350843,-0.7165048193549214,-0.4429339790423997,-0.4558555097153303,-0.25542263737108367,-0.1532989604424012,0.9,0.9,0.6,0.8,5.2,0,0,0,1,1,1,1.2
28,10.8,-3.8,-0.45101851263500403,-0.8209196610201621,-0.8307877025253705,-0.9319375478569333,-0.836134219910829,-0.7162401611001639,-0.7666531592836182,0.3,0.5,0.5,0.6,2.4,0,0,0,1,0,0,-0.1
82,14.3,0.9,0.7901274834831805,-0.2172318154798505,0.02633392125299788,0.5350731585866675,0.549166795801345,-0.02501387550654354,-0.030628120674157815,2.6,7.4,1.3,2.6,9.9,0,1,0,0,0,1,3.7
17,8.1,-4.5,-0.45101851263500403,-0.6699976996350843,-0.8307877025253705,-1.3666073868031852,-1.3522267551761487,-1.0234518435862174,-1.0119948388201052,0.3,0.5,0.3,0.2,0.6,0,1,0,0,1,0,0.0
53,11.6,-0.1,-0.2855323798192461,-0.8209196610201621,-0.8307877025253705,-0.8776038179886517,-0.7818086898829005,-0.7930430817216773,-0.7666531592836182,0.4,3.1,0.5,0.9,2.6,0,1,0,0,1,1,0.5
82,12.9,-1.6,0.3764121514437857,-0.8209196610201621,-0.773646260940146,1.893416405293705,1.825816751457662,0.7430153307085902,0.7667323378194243,3.3,3.1,1.3,2.0,14.8,0,0,1,0,1,1,6.2
64,14.9,0.7,-0.03730318059560918,0.839221914215695,0.769172661860917,1.458746566347453,1.5813518663319845,1.0502270131946436,0.7053969179353028,2.8,1.7,0.5,1.7,16.9,0,0,1,0,1,1,3.9
48,4.6,-7.3,-0.6992477118586409,-0.8209196610201621,-0.8307877025253705,-1.203606197198341,-1.0534363400225424,-0.9466489229647039,-1.0119948388201052,0.4,1.3,0.4,0.5,1.1,0,1,0,0,1,1,-0.4
74,22.8,5.3,3.6033917413510657,-0.6699976996350843,-0.5450804945992478,2.7627560831862095,2.6135369368626233,4.045540917433665,3.710832492257266,3.1,11.4,1.3,3.6,22.5,0,1,0,0,1,1,11.6
10,8.5,-1.8,-0.533761579042883,-0.5190757382500063,-0.7165048193549214,-0.8776038179886517,-0.700320394841008,-0.10181679612805698,-0.21463438032652296,0.9,0.9,0.0,1.0,4.0,0,0,1,0,1,0,0.0
21,11.8,-3.2,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.17126532970099223,-0.3200416846455093,-0.4090284786141104,-0.21463438032652296,1.5,0.8,0.1,1.2,5.6,0,0,0,0,1,0,0.2
82,12.9,-1.0,0.2936690850359067,-0.6699976996350843,-0.6593633777696968,0.7524080780597935,0.9566082710108079,0.0517890451149699,0.21471355886232896,1.8,3.1,0.9,1.5,9.8,0,0,0,1,0,1,3.2
15,13.2,-4.8,-0.533761579042883,-0.8209196610201621,-0.773646260940146,-0.9319375478569333,-0.8632969849247932,-0.7930430817216773,-0.82798857916774,0.7,0.1,0.2,0.3,2.3,1,0,0,0,1,0,0.1
66,7.6,-4.6,-0.6992477118586409,-0.6699976996350843,-0.773646260940146,-0.8776038179886517,-0.7546459248689363,-0.6394372404786506,-0.6439823195153749,0.7,0.4,0.5,0.6,3.0,0,0,0,1,1,1,0.0
72,7.2,-4.6,-0.8647338446743991,-0.8209196610201621,-0.8307877025253705,-0.9319375478569333,-0.9719480449806499,-0.7930430817216773,-0.7666531592836182,2.1,0.3,0.3,0.7,2.4,1,0,0,0,1,1,1.3
81,9.2,-3.1,0.2936690850359067,-0.8209196610201621,-0.8879291441105951,-0.7689363582520887,-0.8632969849247932,-0.5626343198571371,-0.4599760598630097,4.4,1.7,0.6,0.9,3.2,0,0,0,0,0,1,3.8
81,15.9,-2.2,-0.45101851263500403,-0.8209196610201621,-0.8307877025253705,-0.06259786996442912,-0.1027395645337958,-0.10181679612805698,-0.030628120674157815,2.5,0.3,0.6,1.3,6.5,1,0,0,0,1,1,2.1
71,10.7,-2.7,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.22559905956927354,-0.292878919631545,-0.33222555799259695,-0.2759698002106446,2.4,1.7,0.4,1.1,5.4,1,0,0,0,1,1,1.3
78,12.0,-0.3,-0.03730318059560918,0.5373779914455391,0.14061680442344698,-0.6059351686472442,-0.4830182747292944,-0.5626343198571371,-0.7053177393994966,1.1,3.2,0.6,0.9,6.7,0,1,0,0,0,1,3.2
82,15.7,0.5,1.7830442803777282,-0.8209196610201621,-0.773646260940146,2.002083865030268,2.0431188715693755,1.357438695680697,1.68676363608125,5.4,2.3,1.5,1.8,16.0,0,0,1,0,1,1,8.8
48,9.8,-4.5,-0.9474769110822778,-0.8209196610201621,-0.773646260940146,0.26340450924526,0.4948412657734165,-0.17861971674957025,-0.21463438032652296,1.8,0.8,0.8,1.0,7.6,0,0,1,0,0,1,0.6
32,12.3,-2.0,-0.616504645450762,-0.2172318154798505,-0.31651472825834953,0.8067418079280748,0.9294455059968437,-0.17861971674957025,-0.1532989604424012,2.1,1.5,0.9,1.2,10.5,0,0,1,0,0,0,0.5
10,12.1,-2.0,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-1.0406050075934963,-1.0534363400225424,-1.0234518435862174,-1.1346656785883487,0.3,0.5,0.4,0.4,1.6,0,1,0,0,0,0,0.1
82,13.8,-1.4,-0.78199077826652,-0.8209196610201621,-0.8879291441105951,0.3720719689818229,0.277539145661703,0.6662124100870768,0.7667323378194243,2.6,1.1,0.5,1.5,8.9,1,0,0,0,0,1,3.6
71,7.0,-4.2,-1.0302199774901568,-0.8209196610201621,-0.8879291441105951,-0.6602688985155257,-0.5916693347851513,-0.8698460023431905,-0.7666531592836182,3.5,1.1,0.4,1.1,3.2,0,0,0,0,1,1,0.8
81,10.5,-2.5,-0.9474769110822778,-0.8209196610201621,-0.8879291441105951,-0.22559905956927354,-0.26571615461758086,-0.4090284786141104,-0.5213114797471315,2.9,0.6,0.2,0.8,5.4,0,0,0,0,0,1,2.3
54,8.7,-3.2,-0.3682754462271251,-0.8209196610201621,-0.8879291441105951,-0.6602688985155257,-0.8632969849247932,-0.5626343198571371,-0.3373052200947663,3.1,0.4,0.7,0.9,3.7,0,0,0,0,0,1,1.4
57,6.1,-4.5,-0.78199077826652,-0.6699976996350843,-0.6593633777696968,-1.0949387374617778,-1.0534363400225424,-0.8698460023431905,-0.82798857916774,0.8,0.4,0.2,0.4,2.0,1,0,0,0,0,1,0.0
16,7.6,-4.7,-0.6992477118586409,-0.8209196610201621,-0.8307877025253705,0.046069589772134,0.4948412657734165,0.0517890451149699,0.030707299209963946,3.8,1.6,0.6,1.2,7.0,1,0,0,0,0,0,0.1
81,15.8,0.9,2.527731878048639,0.23553406867538315,0.2548996875938961,0.7524080780597935,0.6034923258292734,0.3590007276010233,0.21471355886232896,7.6,2.1,0.7,1.2,12.1,0,0,0,0,0,1,10.1
67,12.8,-3.2,-0.533761579042883,-0.8209196610201621,-0.8307877025253705,-0.22559905956927354,-0.26571615461758086,-0.6394372404786506,-0.1532989604424012,3.2,1.6,0.8,1.3,5.0,1,0,0,0,1,1,1.2
74,13.2,-2.0,0.2936690850359067,-0.8209196610201621,-0.8879291441105951,-0.7146026283838072,-0.836134219910829,-0.48583139923562374,-0.4599760598630097,2.5,0.3,0.3,0.6,3.5,0,0,0,0,1,1,3.0
77,12.1,-4.0,-0.78199077826652,-0.8209196610201621,-0.8879291441105951,-0.5516014387789626,-0.700320394841008,-0.33222555799259695,-0.3986406399788881,1.9,0.2,0.2,0.8,4.3,0,0,0,0,1,1,1.7
11,6.7,-5.4,-0.533761579042883,-0.8209196610201621,-0.8307877025253705,-0.8776038179886517,-0.8089714548968647,-0.7930430817216773,-0.9506594189359834,0.4,0.5,0.2,0.4,2.5,0,0,0,1,1,0,0.0
22,6.2,-8.0,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-1.0949387374617778,-1.107761870050471,-0.9466489229647039,-0.8893239990518617,0.8,0.0,0.1,0.4,1.5,0,0,0,0,1,0,0.0
79,19.9,3.4,3.6033917413510657,-0.06630985409477261,-0.2593732866731249,2.2194187845033944,2.6135369368626233,1.4342416163022105,1.3800865366606414,6.4,6.5,2.1,2.0,18.3,0,0,0,1,1,1,8.8
75,12.1,-0.7,-0.03730318059560918,-0.8209196610201621,-0.8307877025253705,0.15473704950869688,0.03307426053602517,-0.33222555799259695,-0.2759698002106446,2.7,1.1,0.7,0.7,6.9,1,0,0,0,0,1,3.4
79,16.8,0.8,1.1210997491146963,-0.6699976996350843,-0.773646260940146,2.2737525143716755,2.2060954616531605,1.280635775059184,1.1960802770082763,3.0,2.8,1.1,1.5,17.0,0,0,0,1,0,1,6.7
79,12.3,-2.0,-0.533761579042883,-0.8209196610201621,-0.773646260940146,0.31773823911354154,0.22321361563377456,0.0517890451149699,0.0920427190940857,1.3,1.5,0.7,1.2,8.0,0,0,0,1,1,1,1.8
19,14.4,-1.5,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.6059351686472442,-0.7546459248689363,-0.7930430817216773,-0.7666531592836182,0.5,0.6,0.2,0.8,3.5,0,0,0,1,1,0,0.1
28,11.8,-2.4,-0.45101851263500403,-0.8209196610201621,-0.5450804945992478,0.3720719689818229,0.3047019106756671,-0.5626343198571371,-0.7053177393994966,3.2,2.2,0.5,1.6,7.5,1,0,0,0,1,0,0.4
52,14.4,0.2,0.45915521785166474,0.5373779914455391,0.4263240123495696,0.31773823911354154,0.277539145661703,-0.4090284786141104,-0.3373052200947663,4.1,2.0,0.8,1.2,10.0,1,0,0,0,0,1,2.9
81,11.6,-3.0,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,0.31773823911354154,0.277539145661703,0.43580364822253675,0.5827260781670592,3.0,1.2,1.1,1.7,8.5,1,0,0,0,0,1,2.7
48,10.7,-2.0,-0.616504645450762,-0.5190757382500063,-0.5450804945992478,0.42640569885010443,0.5220040307873809,-0.4090284786141104,-0.5826468996312532,1.2,1.8,0.9,1.6,8.4,0,0,0,1,0,1,0.2
80,8.7,-3.3,-0.6992477118586409,-0.8209196610201621,-0.8307877025253705,-0.9319375478569333,-0.7274831598549723,-0.7930430817216773,-0.82798857916774,1.5,4.2,0.9,0.8,2.3,0,1,0,0,1,1,1.5
49,11.5,-1.0,-0.20278931341136713,-0.06630985409477261,0.14061680442344698,-0.4972677089106812,-0.3472044496594734,-0.48583139923562374,-0.5826468996312532,1.4,4.9,0.9,1.7,5.8,0,1,0,0,1,1,1.0
75,13.9,-0.7,0.2936690850359067,-0.8209196610201621,-0.8307877025253705,0.8067418079280748,0.7664689159130587,0.6662124100870768,0.828067757703546,5.3,1.3,0.6,1.4,10.8,1,0,0,0,0,1,5.3
73,13.5,0.1,1.1210997491146963,-0.36815377686492845,-0.2593732866731249,0.6437406183232304,0.8207944459409869,0.8966211719516171,0.9507385974717896,3.9,2.6,1.4,1.1,11.1,0,0,0,1,1,1,5.5
75,18.5,2.2,0.6246413506674227,-0.8209196610201621,-0.8307877025253705,4.22976678962981,4.243302837700476,1.4342416163022105,1.1347448571241545,2.0,3.2,0.6,1.7,24.3,0,0,0,1,0,1,5.2
71,16.3,0.2,0.7073844170753015,-0.8209196610201621,-0.8307877025253705,1.9477501351619868,1.6628401613738768,1.8182562194097776,1.9321053156177368,3.9,2.6,1.3,2.6,16.3,1,0,0,0,1,1,5.3
24,5.5,-5.0,-0.616504645450762,-0.8209196610201621,-0.8307877025253705,-1.0406050075934963,-0.8632969849247932,-0.5626343198571371,-0.5213114797471315,0.4,0.5,0.3,0.6,2.1,0,0,0,1,0,0,-0.3
69,8.7,-2.8,-1.0302199774901568,-0.8209196610201621,-0.773646260940146,-0.11693159983271068,0.08739979056395361,-0.17861971674957025,-0.09196354055827957,1.2,0.6,0.6,0.7,6.3,0,0,0,1,1,1,0.9
21,6.9,-6.6,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-1.0406050075934963,-0.9719480449806499,-0.8698460023431905,-0.82798857916774,1.1,0.3,0.1,0.5,1.8,1,0,0,0,0,0,-0.1
49,10.3,-1.8,-0.2855323798192461,-0.36815377686492845,-0.2593732866731249,-0.11693159983271068,-0.07557679951983147,-0.25542263737108367,-0.09196354055827957,2.2,3.0,0.9,1.4,6.9,0,0,0,1,1,1,1.4
30,13.0,-1.4,-0.20278931341136713,-0.2172318154798505,0.14061680442344698,0.9154092676646379,0.9294455059968437,0.8198182513301037,1.1347448571241545,2.4,5.0,1.4,2.4,12.5,0,0,0,1,1,0,1.4
10,12.4,-3.2,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-1.0406050075934963,-0.9176225149527215,-0.25542263737108367,-0.3986406399788881,0.8,0.6,0.2,0.6,2.6,0,0,1,0,1,0,0.1
13,5.1,-6.9,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-1.0949387374617778,-0.9447852799666857,-0.7930430817216773,-0.8893239990518617,0.4,0.2,0.2,0.1,1.7,0,0,1,0,1,0,0.0
44,4.6,-5.8,-0.8647338446743991,-0.36815377686492845,-0.3736561698435741,-1.0406050075934963,-0.836134219910829,-0.9466489229647039,-1.0119948388201052,0.7,1.0,0.4,0.8,2.7,0,0,1,0,0,1,-0.7
18,2.6,-8.6,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-1.0949387374617778,-1.0534363400225424,-0.7162401611001639,-0.5826468996312532,1.1,0.2,0.2,0.6,1.7,0,0,0,0,1,0,-0.1
82,16.7,2.0,2.279502678825002,-0.6699976996350843,-0.6022219361844723,2.0564175948985497,1.825816751457662,1.357438695680697,1.3187511167765198,5.8,4.6,0.7,2.1,16.6,0,0,1,0,1,1,7.9
69,17.9,1.7,0.8728705498910595,-0.6699976996350843,-0.773646260940146,3.360427111737306,3.2926060622117292,1.511044536923724,1.68676363608125,4.1,2.5,1.1,2.7,21.3,0,0,1,0,1,1,5.4
14,9.8,-1.3,-0.45101851263500403,0.08461210729030527,0.02633392125299788,-0.11693159983271068,-0.23855338960361677,-0.6394372404786506,-0.3373052200947663,1.8,1.1,0.6,1.0,7.3,0,0,1,0,1,0,0.4
80,15.6,0.9,1.3693289483383335,-0.8209196610201621,-0.7165048193549214,1.7304152156888606,1.6628401613738768,1.8182562194097776,1.8094344758494934,4.0,2.3,1.1,2.4,15.7,0,0,1,0,1,1,6.3
82,14.4,0.4,1.7830442803777282,-0.6699976996350843,-0.6593633777696968,-0.11693159983271068,-0.1299023295477599,-0.25542263737108367,-0.09196354055827957,3.4,7.3,1.7,2.3,6.4,0,0,0,1,1,1,4.9
33,11.3,-5.4,-0.6992477118586409,-0.8209196610201621,-0.8879291441105951,-0.7689363582520887,-0.7818086898829005,-0.5626343198571371,-0.5213114797471315,1.2,0.1,0.1,0.6,3.1,0,0,0,0,1,0,0.1
26,11.9,-1.7,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-1.0406050075934963,-1.0262735750085783,-0.6394372404786506,-0.7053177393994966,0.9,0.3,0.2,0.3,2.1,1,0,0,0,1,0,0.2
80,13.7,-1.5,-0.6992477118586409,-0.8209196610201621,-0.8307877025253705,1.1327441871377641,1.3097242161923426,1.4342416163022105,1.4414219565447635,3.5,1.1,0.8,1.2,12.7,1,0,0,0,1,1,5.1
38,7.7,-6.3,-0.8647338446743991,-0.8209196610201621,-0.8879291441105951,-0.4972677089106812,-0.4286927447013661,-0.6394372404786506,-0.7053177393994966,1.9,0.4,0.2,0.7,4.0,0,0,0,0,0,0,0.2
53,8.1,-3.8,-0.533761579042883,-0.5190757382500063,-0.5450804945992478,-1.0406050075934963,-1.0262735750085783,-0.9466489229647039,-0.9506594189359834,0.7,1.5,0.6,0.7,2.2,0,1,0,0,1,1,0.3
80,14.8,0.3,0.8728705498910595,0.3864560300604612,0.4834654539347943,1.2414116468743273,1.4727008062761278,1.0502270131946436,1.1960802770082763,2.9,1.8,1.6,2.3,14.8,0,0,1,0,0,1,3.2
36,4.2,-7.4,-0.6992477118586409,-0.6699976996350843,-0.773646260940146,-1.0949387374617778,-1.0262735750085783,-0.6394372404786506,-0.7666531592836182,0.4,0.3,0.1,0.6,2.0,0,0,0,1,1,0,-0.3
37,5.9,-6.0,-0.9474769110822778,-0.5190757382500063,-0.43079761142879863,-0.8232700881203702,-0.5373438047572228,-0.25542263737108367,-0.21463438032652296,0.7,1.8,0.5,1.4,3.9,0,0,0,1,0,0,-0.9
82,13.0,-0.7,0.3764121514437857,-0.5190757382500063,-0.6022219361844723,0.20907077937697843,0.19605085061981048,0.2053948863579966,0.27604897874645073,4.4,1.3,0.9,0.7,8.3,0,0,0,0,1,1,6.1
24,7.1,-5.3,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-1.0949387374617778,-0.9991108099946142,-0.6394372404786506,-0.4599760598630097,0.8,1.5,0.6,0.8,1.9,0,0,0,1,0,0,0.0
28,10.8,-3.2,-0.6992477118586409,-0.8209196610201621,-0.773646260940146,-0.00826414009614756,0.19605085061981048,0.2053948863579966,0.27604897874645073,1.6,3.6,0.7,2.1,7.1,0,0,0,1,0,0,0.0
62,19.1,1.4,1.5348150811540913,-0.8209196610201621,-0.8879291441105951,2.1650850546351124,2.0431188715693755,1.1270299338161571,1.1347448571241545,5.7,2.6,0.9,1.8,16.3,1,0,0,0,0,1,6.5
14,14.4,0.8,-0.3682754462271251,-0.8209196610201621,-0.8879291441105951,-0.6602688985155257,-0.8904597499387573,-0.25542263737108367,-0.2759698002106446,1.8,0.6,0.1,0.4,4.1,0,0,1,0,0,0,0.5
46,11.1,-1.4,-0.3682754462271251,-0.8209196610201621,-0.8879291441105951,-0.9862712777252147,-1.0805991050365067,-0.6394372404786506,-0.7053177393994966,2.0,0.6,0.3,0.4,2.3,1,0,0,0,0,1,1.3
80,12.7,-1.1,-0.03730318059560918,0.08461210729030527,0.14061680442344698,0.8067418079280748,0.71214338588513,1.1270299338161571,1.0120740173559113,1.6,2.3,1.2,1.8,12.9,0,0,1,0,0,1,4.5
38,7.9,-4.7,-0.6992477118586409,-0.8209196610201621,-0.8879291441105951,-0.8776038179886517,-0.836134219910829,-0.8698460023431905,-0.7666531592836182,1.0,0.2,0.1,0.3,2.4,0,0,0,0,0,0,0.1
20,8.2,-4.3,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-1.0406050075934963,-0.9447852799666857,-0.7162401611001639,-0.7666531592836182,0.9,0.3,0.2,0.4,2.0,0,0,1,0,0,0,0.0
70,14.6,-0.6,0.04543988581226978,-0.6699976996350843,-0.773646260940146,2.2737525143716755,2.1246071666112685,0.5126065688440502,0.8894031775876677,4.7,2.3,1.1,2.7,16.1,0,0,1,0,1,1,2.9
61,15.9,0.3,0.2936690850359067,-0.8209196610201621,-0.8879291441105951,1.5674140260840161,1.3640497462202708,1.5878474575452375,1.6254282161971283,7.7,2.4,1.0,2.7,14.6,1,0,0,0,0,1,6.0
13,16.0,-2.6,-0.45101851263500403,-0.6699976996350843,-0.773646260940146,-0.6602688985155257,-0.6459948648130796,-1.0234518435862174,-1.0119948388201052,0.5,0.5,0.2,0.4,3.2,1,0,0,0,1,0,0.1
28,4.3,-8.2,-0.78199077826652,-0.8209196610201621,-0.8879291441105951,-0.8776038179886517,-0.7274831598549723,-0.7162401611001639,-0.7666531592836182,0.5,0.4,0.1,0.8,2.6,0,0,1,0,1,0,-0.3
